"Organism","treatment","experiment","experiment_ID","name_pufa","runinfo","runinfo_original","runname","dry_pufa","dry_weight_mg"
"spider","fishfood","M2","158_fishfood_9","22:1n-9","M2 T158 fishfood 9","M2 T158 fish 9","PUFA-KF_10.01.2020 04_52_3921",0,7.3953
"spider","fishfood","M2","158_fishfood_9","22:2n-6","M2 T158 fishfood 9","M2 T158 fish 9","PUFA-KF_10.01.2020 04_52_3921",4.85795632540651e-05,7.3953
"spider","fishfood","M2","158_fishfood_9","22:6n-3","M2 T158 fishfood 9","M2 T158 fish 9","PUFA-KF_10.01.2020 04_52_3921",0,7.3953
"spider","fishfood","M2","158_fishfood_9","24:1n-9","M2 T158 fishfood 9","M2 T158 fish 9","PUFA-KF_10.01.2020 04_52_3921",0,7.3953
"spider","leaves","M2","191_leaves_9","18:0","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.00799284135413319,3.3131
"spider","leaves","M2","191_leaves_9","18:1n-9t","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0,3.3131
"spider","leaves","M2","191_leaves_9","18:1n-9c","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.00261908235020787,3.3131
"spider","leaves","M2","191_leaves_9","18:1n-7","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.000455371687983417,3.3131
"spider","leaves","M2","191_leaves_9","18:2n-6c","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.00205349181841383,3.3131
"spider","leaves","M2","191_leaves_9","18:3n-6","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0,3.3131
"spider","leaves","M2","191_leaves_9","18:3n-3","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0,3.3131
"spider","leaves","M2","191_leaves_9","20:0","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0,3.3131
"spider","leaves","M2","191_leaves_9","20:1n-9","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.000159699983787792,3.3131
"spider","leaves","M2","191_leaves_9","20:2n-6","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.000130957269031429,3.3131
"spider","leaves","M2","191_leaves_9","20:4n-6","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.000485537464543643,3.3131
"spider","leaves","M2","191_leaves_9","20:3n-3","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.000103378379212092,3.3131
"spider","leaves","M2","191_leaves_9","20:5n-3","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.000601932116807547,3.3131
"spider","leaves","M2","191_leaves_9","22:0","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0,3.3131
"spider","leaves","M2","191_leaves_9","22:1n-9","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0.000331110623114932,3.3131
"spider","leaves","M2","191_leaves_9","24:0","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0,3.3131
"spider","leaves","M2","191_leaves_9","24:1n-9","M2 T191 leaves 9","M2 T191 leaves 9","PUFA-KF_09.01.2020 12_10_503",0,3.3131
"spider","oatmeal","M2","223_oatmeal_16","18:0","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0.00174636328539369,6.9561
"spider","oatmeal","M2","223_oatmeal_16","18:1n-7","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0.000432493976371665,6.9561
"spider","oatmeal","M2","223_oatmeal_16","18:2n-6t","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0.000307694877145327,6.9561
"spider","oatmeal","M2","223_oatmeal_16","18:2n-6c","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0.000203603471557029,6.9561
"spider","oatmeal","M2","223_oatmeal_16","18:3n-6","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0.0019165753569389,6.9561
"spider","oatmeal","M2","223_oatmeal_16","18:3n-3","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0,6.9561
"spider","oatmeal","M2","223_oatmeal_16","20:0","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",8.68014106328509e-05,6.9561
"spider","oatmeal","M2","223_oatmeal_16","20:1n-9","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",6.85989463618922e-05,6.9561
"spider","oatmeal","M2","223_oatmeal_16","20:2n-6","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",5.39330989069036e-05,6.9561
"spider","oatmeal","M2","223_oatmeal_16","20:4n-6","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0.000202902358353245,6.9561
"spider","oatmeal","M2","223_oatmeal_16","20:3n-3","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",3.99505033619576e-05,6.9561
"spider","oatmeal","M2","223_oatmeal_16","20:5n-3","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0.000175126129110232,6.9561
"spider","oatmeal","M2","223_oatmeal_16","22:0","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0,6.9561
"spider","oatmeal","M2","223_oatmeal_16","22:1n-9","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0,6.9561
"spider","oatmeal","M2","223_oatmeal_16","22:6n-3","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0,6.9561
"spider","oatmeal","M2","223_oatmeal_16","24:0","M2 T223 oatmeal 16","M2 T223 oat 16","PUFA-KF_10.01.2020 10_27_002",0,6.9561
"spider","fishfood","M2","212_fishfood_15","18:0","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.00414409607952057,6.4047
"spider","fishfood","M2","212_fishfood_15","18:1n-9t","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0,6.4047
"spider","fishfood","M2","212_fishfood_15","18:1n-7","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000739308286752596,6.4047
"spider","fishfood","M2","212_fishfood_15","18:2n-6t","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000843897952437736,6.4047
"spider","fishfood","M2","212_fishfood_15","18:2n-6c","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000435764746596188,6.4047
"spider","fishfood","M2","212_fishfood_15","18:3n-6","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.00314735156359063,6.4047
"spider","fishfood","M2","212_fishfood_15","18:3n-3","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000350041875991482,6.4047
"spider","fishfood","M2","212_fishfood_15","20:0","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0,6.4047
"spider","fishfood","M2","212_fishfood_15","20:1n-9","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000148170786806325,6.4047
"spider","fishfood","M2","212_fishfood_15","20:2n-6","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000153007537349307,6.4047
"spider","fishfood","M2","212_fishfood_15","20:4n-6","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000747669433192592,6.4047
"spider","fishfood","M2","212_fishfood_15","20:5n-3","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.00187092201208141,6.4047
"spider","fishfood","M2","212_fishfood_15","22:0","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000131793550900255,6.4047
"spider","fishfood","M2","212_fishfood_15","22:1n-9","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0.000325380728883176,6.4047
"spider","fishfood","M2","212_fishfood_15","22:2n-6","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",3.73136744840117e-05,6.4047
"spider","fishfood","M2","212_fishfood_15","22:6n-3","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0,6.4047
"spider","fishfood","M2","212_fishfood_15","24:0","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0,6.4047
"spider","fishfood","M2","212_fishfood_15","24:1n-9","M2 T212 fishfood 15","M2 T212 fish 15","PUFA-KF_14.01.2020 22_39_018",0,6.4047
"spider","leaves","M2","227_leaves_14","18:0","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.00679446035414688,4.0713
"spider","leaves","M2","227_leaves_14","18:1n-9t","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0,4.0713
"spider","leaves","M2","227_leaves_14","18:1n-7","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000865332814447291,4.0713
"spider","leaves","M2","227_leaves_14","18:2n-6t","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.00136747169743832,4.0713
"spider","leaves","M2","227_leaves_14","18:2n-6c","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.00065841221434596,4.0713
"spider","leaves","M2","227_leaves_14","18:3n-6","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.0043080809613291,4.0713
"spider","leaves","M2","227_leaves_14","18:3n-3","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000883573645480208,4.0713
"spider","leaves","M2","227_leaves_14","20:0","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000159526795299544,4.0713
"spider","leaves","M2","227_leaves_14","20:1n-9","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000164549270407905,4.0713
"spider","leaves","M2","227_leaves_14","20:2n-6","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000216141974369102,4.0713
"spider","leaves","M2","227_leaves_14","20:4n-6","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000613572450189031,4.0713
"spider","leaves","M2","227_leaves_14","20:3n-3","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000134468537573825,4.0713
"spider","leaves","M2","227_leaves_14","20:5n-3","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0.000535015857710939,4.0713
"spider","leaves","M2","227_leaves_14","22:0","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0,4.0713
"spider","leaves","M2","227_leaves_14","22:1n-9","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",9.00505392838031e-05,4.0713
"spider","leaves","M2","227_leaves_14","22:2n-6","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0,4.0713
"spider","leaves","M2","227_leaves_14","22:6n-3","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0,4.0713
"spider","leaves","M2","227_leaves_14","24:0","M2 T227 leaves 14","M2 T227 leaves 14","PUFA-KF_10.01.2020 02_05_4118",0,4.0713
"spider","oatmeal","M2","159_oatmeal_4","18:0","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.00381322076676179,8.431
"spider","oatmeal","M2","159_oatmeal_4","18:1n-9t","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0,8.431
"spider","oatmeal","M2","159_oatmeal_4","18:1n-7","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.00357182705404251,8.431
"spider","oatmeal","M2","159_oatmeal_4","18:2n-6t","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.00376902809042323,8.431
"spider","oatmeal","M2","159_oatmeal_4","18:2n-6c","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.000656847040453495,8.431
"spider","oatmeal","M2","159_oatmeal_4","18:3n-6","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.00729171026496045,8.431
"spider","oatmeal","M2","159_oatmeal_4","18:3n-3","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.000544930749826671,8.431
"spider","oatmeal","M2","159_oatmeal_4","20:0","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.000141964616386598,8.431
"spider","oatmeal","M2","159_oatmeal_4","20:1n-9","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.000377337394407587,8.431
"spider","oatmeal","M2","159_oatmeal_4","20:2n-6","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.000298756879241408,8.431
"spider","oatmeal","M2","159_oatmeal_4","20:4n-6","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.000870901884095374,8.431
"spider","oatmeal","M2","159_oatmeal_4","20:5n-3","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.00174363729700989,8.431
"spider","oatmeal","M2","159_oatmeal_4","22:0","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0,8.431
"spider","oatmeal","M2","159_oatmeal_4","22:1n-9","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0.000170571071288813,8.431
"spider","oatmeal","M2","159_oatmeal_4","22:2n-6","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",4.91168943386265e-05,8.431
"spider","oatmeal","M2","159_oatmeal_4","22:6n-3","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0,8.431
"spider","oatmeal","M2","159_oatmeal_4","24:0","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0,8.431
"spider","oatmeal","M2","159_oatmeal_4","24:1n-9","M2 T159 oatmeal 4","M2 T159 oat 4","PUFA-KF_15.01.2020 13_51_4922",0,8.431
"spider","fishfood","M2","161_fishfood_7","18:0","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.00470019475668542,5.5459
"spider","fishfood","M2","161_fishfood_7","18:1n-9t","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0,5.5459
"spider","fishfood","M2","161_fishfood_7","18:1n-7","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000807813905381357,5.5459
"spider","fishfood","M2","161_fishfood_7","18:2n-6t","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.00176139758944743,5.5459
"spider","fishfood","M2","161_fishfood_7","18:2n-6c","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000632690039724355,5.5459
"spider","fishfood","M2","161_fishfood_7","18:3n-6","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.00360209644383765,5.5459
"spider","fishfood","M2","161_fishfood_7","18:3n-3","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000374434793343203,5.5459
"spider","fishfood","M2","161_fishfood_7","20:0","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000131785465817389,5.5459
"spider","fishfood","M2","161_fishfood_7","20:1n-9","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000156017986700942,5.5459
"spider","fishfood","M2","161_fishfood_7","20:2n-6","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000129048237720681,5.5459
"spider","fishfood","M2","161_fishfood_7","20:4n-6","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000449040912167203,5.5459
"spider","fishfood","M2","161_fishfood_7","20:5n-3","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000870079646942136,5.5459
"spider","fishfood","M2","161_fishfood_7","22:0","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0,5.5459
"spider","fishfood","M2","161_fishfood_7","22:1n-9","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0.000204400382271159,5.5459
"spider","fishfood","M2","161_fishfood_7","22:2n-6","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0,5.5459
"spider","fishfood","M2","161_fishfood_7","22:6n-3","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0,5.5459
"spider","fishfood","M2","161_fishfood_7","24:1n-9","M2 T161 fishfood 7","M2 T161 fish 7","PUFA-KF_15.01.2020 09_47_4018",0,5.5459
"spider","leaves","M2","149_leaves_7","18:0","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0.00125118724441049,6.0791
"spider","leaves","M2","149_leaves_7","18:1n-9t","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","18:1n-9c","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0.000716966463465187,6.0791
"spider","leaves","M2","149_leaves_7","18:1n-7","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0.000213115305687551,6.0791
"spider","leaves","M2","149_leaves_7","18:2n-6c","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0.00080501613001683,6.0791
"spider","leaves","M2","149_leaves_7","18:3n-6","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","18:3n-3","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","20:0","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","20:1n-9","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","20:2n-6","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",4.68110741944766e-05,6.0791
"spider","leaves","M2","149_leaves_7","20:4n-6","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0.000157927060487839,6.0791
"spider","leaves","M2","149_leaves_7","20:3n-3","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",4.37552989807354e-05,6.0791
"spider","leaves","M2","149_leaves_7","20:5n-3","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0.00022005864777424,6.0791
"spider","leaves","M2","149_leaves_7","22:0","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","22:1n-9","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",4.78859726044341e-05,6.0791
"spider","leaves","M2","149_leaves_7","22:2n-6","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","22:6n-3","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","24:0","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","leaves","M2","149_leaves_7","24:1n-9","M2 T149 leaves 7","M2 T149 leaves 7","PUFA-KF_15.01.2020 07_56_0018",0,6.0791
"spider","oatmeal","M2","228_oatmeal_18","18:0","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.00544996755297403,4.513
"spider","oatmeal","M2","228_oatmeal_18","18:1n-9c","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.00248814565182269,4.513
"spider","oatmeal","M2","228_oatmeal_18","18:1n-7","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.000570649363500759,4.513
"spider","oatmeal","M2","228_oatmeal_18","18:2n-6c","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.00289620148922991,4.513
"spider","oatmeal","M2","228_oatmeal_18","18:3n-6","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","18:3n-3","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","20:0","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","20:1n-9","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.000146342381173719,4.513
"spider","oatmeal","M2","228_oatmeal_18","20:2n-6","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.000152365983413234,4.513
"spider","oatmeal","M2","228_oatmeal_18","20:4n-6","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.00059011042446602,4.513
"spider","oatmeal","M2","228_oatmeal_18","20:3n-3","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","20:5n-3","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.000905686662853663,4.513
"spider","oatmeal","M2","228_oatmeal_18","22:0","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","22:1n-9","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0.000407138902869674,4.513
"spider","oatmeal","M2","228_oatmeal_18","22:2n-6","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","22:6n-3","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","24:0","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","oatmeal","M2","228_oatmeal_18","24:1n-9","M2 T228 oatmeal 18","M2 T228 oat 18","PUFA-KF_09.01.2020 13_06_304",0,4.513
"spider","fishfood","M2","140_fishfood_16","18:0","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0.00411340046559776,5.2847
"spider","fishfood","M2","140_fishfood_16","18:1n-9t","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0,5.2847
"spider","fishfood","M2","140_fishfood_16","18:1n-9c","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0.00163246046923861,5.2847
"spider","fishfood","M2","140_fishfood_16","18:1n-7","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0.000785972375010396,5.2847
"spider","fishfood","M2","140_fishfood_16","18:2n-6c","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0.00195113625286573,5.2847
"spider","fishfood","M2","140_fishfood_16","18:3n-6","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0,5.2847
"spider","fishfood","M2","140_fishfood_16","18:3n-3","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0,5.2847
"spider","fishfood","M2","140_fishfood_16","20:0","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0,5.2847
"spider","fishfood","M2","140_fishfood_16","20:1n-9","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0.00010314950170692,5.2847
"spider","fishfood","M2","140_fishfood_16","20:2n-6","M2 T140 fishfood 16","M2 T140 fish 16","PUFA-KF_09.01.2020 11_15_162",0.00022100471863498,5.2847
