"Time","RT","start_RT","stop_RT","area","name_pufa","runinfo_original","runinfo","comment","runname","Timestamp","Date","Time_of_day","standard_batch"
"04.02.2020 12_18_262",29.935,29.64,30.20833,110493.14687,"24:1n-9","S2 10 microL Supelco and 2 FAME","S2 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 12_18_262","2020-02-04 12:18:26","2020-02-04"," 12:18:26","5"
"04.02.2020 16_09_493",3.883,3.83,4.08833,633647.13576,"12:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",4.803,4.76667,4.895,729751.66637,"13:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",5.328,5.295,5.365,387846.19061,"14:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",5.917,5.87667,5.99833,822284.28998,"14:1n-5","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",6.562,6.47,6.60833,410871.13327,"15:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",7.285,7.23,7.41167,818947.97249,"15:1n-5","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",7.525,7.47667,7.59833,406724.90033,"16:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",8.153,8.09333,8.23833,418914.39618,"16:1n-7","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",8.46,8.39167,8.55167,419083.5822,"17:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",9.247,9.15167,9.325,1330347.93722,"17:1n-7","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",9.488,9.41167,9.57167,433533.5152,"18:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",10.552,10.45833,10.67,456729.52761,"18:1n-9t","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",10.862,10.77167,10.97333,457523.2634,"18:1n-9c","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",12.177,12.03833,12.26667,966875.10524,"18:1n-7","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",12.432,12.26833,12.50833,1424327.54281,"18:2n-6t","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",12.937,12.81833,12.995,461025.34744,"18:2n-6c","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",13.063,12.99667,13.22667,489354.58239,"18:3n-6","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",13.38,13.265,13.51,464557.20303,"18:3n-3","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",13.958,13.82667,14.08667,780283.39703,"20:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",16.207,16.02833,16.36,995323.02129,"20:1n-9","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",16.517,16.36667,16.655,496571.33939,"20:2n-6","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",17.377,17.225,17.555,499804.21874,"20:3n-6","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",17.773,17.62,17.85167,490282.67119,"20:4n-6","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",17.943,17.85333,18.08833,478810.85894,"21:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",18.533,18.36,18.705,963442.29965,"20:3n-3","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",19.103,18.94,19.265,485974.27326,"20:5n-3","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",21.228,21.015,21.41667,877038.50582,"22:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",21.682,21.48833,21.84667,452214.99475,"22:1n-9","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",22.895,22.675,23.115,449912.00488,"22:2n-6","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",24.593,24.35167,24.84,378637.96271,"23:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",26.093,25.84,26.325,427301.9685,"22:6n-3","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",29.105,28.78333,29.41333,622015.41053,"24:0","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 16_09_493",29.915,29.54667,30.38833,347717.24052,"24:1n-9","S3 15 microL Supelco and 2 FAME","S3 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 16_09_493","2020-02-04 16:09:49","2020-02-04"," 16:09:49","5"
"04.02.2020 17_06_434",3.878,3.84833,3.95333,540953.42009,"12:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",4.795,4.775,4.82667,639137.8257,"13:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",5.32,5.3,5.34167,333737.2867,"14:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",5.908,5.88167,5.93,753009.00505,"14:1n-5","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",6.552,6.52667,6.57667,366311.78024,"15:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",7.272,7.23333,7.30333,761662.71862,"15:1n-5","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",7.512,7.47833,7.54333,371622.66864,"16:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",8.138,8.09833,8.17333,370815.58603,"16:1n-7","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",8.445,8.40167,8.48167,372226.76803,"17:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",9.225,9.15667,9.27,1209366.4196,"17:1n-7","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",9.468,9.415,9.51333,379289.87704,"18:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",10.528,10.46167,10.58333,399055.13101,"18:1n-9t","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",10.84,10.77333,10.89833,400224.88333,"18:1n-9c","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",12.143,12.04,12.25833,894551.28726,"18:1n-7","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",12.392,12.26,12.47833,1322888.63509,"18:2n-6t","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",12.905,12.81,12.965,426281.75287,"18:2n-6c","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",13.032,12.96667,13.115,451020.8327,"18:3n-6","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",13.352,13.255,13.43667,426274.34493,"18:3n-3","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",13.927,13.79833,14.07833,1009525.5692,"20:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",16.172,15.98667,16.32,999472.05358,"20:1n-9","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",16.48,16.32833,16.63167,497027.04378,"20:2n-6","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",17.342,17.18667,17.51833,499580.57558,"20:3n-6","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",17.733,17.57667,17.81833,490670.59438,"20:4n-6","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",17.907,17.82,18.07,473295.25908,"21:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",18.497,18.32167,18.67167,989249.04072,"20:3n-3","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",19.063,18.915,19.22667,483680.04374,"20:5n-3","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",21.193,20.95833,21.37333,967705.39966,"22:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",21.633,21.435,21.81167,500790.47076,"22:1n-9","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",22.845,22.62833,23.05667,487980.2904,"22:2n-6","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",24.555,24.29833,24.77667,445029.10546,"23:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",26.057,25.80167,26.31667,464906.95653,"22:6n-3","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",29.072,28.65,29.5,770769.65275,"24:0","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 17_06_434",29.885,29.58333,30.175,403546.56267,"24:1n-9","S4 20 microL Supelco and 2 FAME","S4 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 17_06_434","2020-02-04 17:06:43","2020-02-04"," 17:06:43","5"
"04.02.2020 18_02_265",3.882,3.845,4.05333,1080068.92666,"12:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",4.8,4.775,4.85333,1193679.31485,"13:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",5.325,5.3,5.35667,621104.85386,"14:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",5.915,5.88167,5.94333,1335950.91744,"14:1n-5","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",6.56,6.52333,6.595,662826.29431,"15:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",7.283,7.22333,7.39167,1331477.38722,"15:1n-5","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",7.522,7.47167,7.585,663902.39471,"16:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",8.148,8.085,8.23167,663775.36915,"16:1n-7","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",8.455,8.38833,8.54667,668319.16456,"17:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",9.248,9.14333,9.35,2096934.65275,"17:1n-7","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",9.485,9.40667,9.56333,685370.10771,"18:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",10.548,10.44833,10.64333,726351.67733,"18:1n-9t","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",10.862,10.76,10.95167,715261.01059,"18:1n-9c","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",12.183,12.03167,12.27,1557362.81986,"18:1n-7","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",12.435,12.27167,12.51333,2266605.12298,"18:2n-6t","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",12.943,12.81667,12.99833,740943.56482,"18:2n-6c","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",13.063,13,13.22,774906.67202,"18:3n-6","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",13.38,13.26333,13.51167,737817.46706,"18:3n-3","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",13.963,13.815,14.09667,1378568.42731,"20:0","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",16.22,16.03167,16.35833,1678723.42699,"20:1n-9","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",16.53,16.37667,16.66667,828413.14612,"20:2n-6","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",17.392,17.22667,17.55167,833389.68906,"20:3n-6","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
"04.02.2020 18_02_265",17.78,17.62333,17.86167,812869.38329,"20:4n-6","S5 25 microL Supelco and 2 FAME","S5 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_04.02.2020 18_02_265","2020-02-04 18:02:26","2020-02-04"," 18:02:26","5"
