Site,Date,Variable,Qualifier,Value,Unit,Comment,Site UFZ,
Kaiserbach down,10/09/2018,Dissolved Oxygen,,8.83,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,NO2,<,0.01,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,NO3,,1.4,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,PO4,,0.4,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,NH4,<,0.1,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,Cl,>,50,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,SO4,,151,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,Cu,<,0.1,mg/L,,RP_Kaiser,
Kaiserbach down,10/09/2018,Flow 1,,0.29,m/sec,,RP_Kaiser,
Kaiserbach down,10/09/2018,Flow 2,,0.15,m/sec,,RP_Kaiser,
Kaiserbach down,10/09/2018,Flow 3,,0.34,m/sec,,RP_Kaiser,
Kaiserbach down,10/09/2018,Flow UFZ,,0.27,m/sec,,RP_Kaiser,
Kaiserbach up,10/09/2018,Weather,,sunny,,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,time,,13:35,hh:mm,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,water temperature,,13.1,°C,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,air temperature,,17.6,°C,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,pH,,7.95,,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,conductivity,,342,uS/cm,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Dissolved Oxygen,,95.2,%,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Dissolved Oxygen,,9.64,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,NO2,<,0.01,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,NO3,,5.1,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,PO4,,1.1,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,NH4,<,0.1,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Cl,,31,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,SO4,,23,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Cu,<,0.1,mg/L,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Flow 1,,0.02,m/sec,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Flow 2,,0.07,m/sec,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Flow 3,,0.01,m/sec,,RP_Kaiser_R,
Kaiserbach up,10/09/2018,Flow UFZ,,0.07,m/sec,,RP_Kaiser_R,
Isenach down,11/09/2018,Weather,,sunny,,,RP_Isen,
Isenach down,11/09/2018,time,,07:45,hh:mm,,RP_Isen,
Isenach down,11/09/2018,water temperature,,14.8,°C,,RP_Isen,
Isenach down,11/09/2018,air temperature,,14.4,°C,,RP_Isen,
Isenach down,11/09/2018,pH,,7.69,,,RP_Isen,
Isenach down,11/09/2018,conductivity,,941,uS/cm,,RP_Isen,
Isenach down,11/09/2018,Dissolved Oxygen,,71.5,%,,RP_Isen,
Isenach down,11/09/2018,Dissolved Oxygen,,7.08,mg/L,,RP_Isen,
Isenach down,11/09/2018,NO2,,0.04,mg/L,,RP_Isen,
Isenach down,11/09/2018,NO3,,1.5,mg/L,,RP_Isen,
Isenach down,11/09/2018,PO4,,0.7,mg/L,,RP_Isen,
Isenach down,11/09/2018,NH4,,0.2,mg/L,,RP_Isen,
Isenach down,11/09/2018,Cl,>,50,mg/L,,RP_Isen,
Isenach down,11/09/2018,SO4,,100,mg/L,,RP_Isen,
Isenach down,11/09/2018,Cu,<,0.1,mg/L,,RP_Isen,
Isenach down,11/09/2018,Flow 1,,0.12,m/sec,,RP_Isen,
Isenach down,11/09/2018,Flow 2,,0.16,m/sec,,RP_Isen,
Isenach down,11/09/2018,Flow 3,,0.16,m/sec,,RP_Isen,
Isenach down,11/09/2018,Flow UFZ,,0.13,m/sec,,RP_Isen,
Isenach up,11/09/2018,Weather,,sunny,,,RP_Isen_R,
Isenach up,11/09/2018,time,,08:20,hh:mm,,RP_Isen_R,
Isenach up,11/09/2018,water temperature,,13,°C,,RP_Isen_R,
Isenach up,11/09/2018,air temperature,,11.5,°C,,RP_Isen_R,
Isenach up,11/09/2018,pH,,7.65,,,RP_Isen_R,
Isenach up,11/09/2018,conductivity,,161,uS/cm,,RP_Isen_R,
Isenach up,11/09/2018,Dissolved Oxygen,,92.7,%,,RP_Isen_R,
Isenach up,11/09/2018,Dissolved Oxygen,,9.68,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,NO2,,0.01,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,NO3,<,1,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,PO4,<,0.2,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,NH4,<,0.1,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,Cl,,23,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,SO4,,21,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,Cu,<,0.1,mg/L,,RP_Isen_R,
Isenach up,11/09/2018,Flow 1,,0.31,m/sec,,RP_Isen_R,
Isenach up,11/09/2018,Flow 2,,0.38,m/sec,,RP_Isen_R,
Isenach up,11/09/2018,Flow 3,,0.27,m/sec,,RP_Isen_R,
Isenach up,11/09/2018,Flow UFZ,,0.22,m/sec,,RP_Isen_R,
Kropsbach down,11/09/2018,Weather,,sunny,,,RP_Krops,
Kropsbach down,11/09/2018,time,,09:15,hh:mm,,RP_Krops,
Kropsbach down,11/09/2018,water temperature,,15.9,°C,,RP_Krops,
Kropsbach down,11/09/2018,air temperature,,17.3,°C,,RP_Krops,
Kropsbach down,11/09/2018,pH,,8.09,,,RP_Krops,
Kropsbach down,11/09/2018,conductivity,,453,uS/cm,,RP_Krops,
Kropsbach down,11/09/2018,Dissolved Oxygen,,88.4,%,,RP_Krops,
Kropsbach down,11/09/2018,Dissolved Oxygen,,8.73,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,NO2,,0.01,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,NO3,<,1,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,PO4,,1.1,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,NH4,,0.1,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,Cl,>,50,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,SO4,,55,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,Cu,<,0.1,mg/L,,RP_Krops,
Kropsbach down,11/09/2018,Flow 1,,0.14,m/sec,,RP_Krops,
Kropsbach down,11/09/2018,Flow 2,,0.17,m/sec,,RP_Krops,
Kropsbach down,11/09/2018,Flow 3,,0.37,m/sec,,RP_Krops,
Kropsbach down,11/09/2018,Flow UFZ,,0.16,m/sec,,RP_Krops,
Kropsbach up,11/09/2018,Weather,,sunny,,,RP_Krops_R,
Kropsbach up,11/09/2018,time,,10:05,hh:mm,,RP_Krops_R,
Kropsbach up,11/09/2018,water temperature,,14,°C,,RP_Krops_R,
Kropsbach up,11/09/2018,air temperature,,16,°C,,RP_Krops_R,
Kropsbach up,11/09/2018,pH,,7.65,,,RP_Krops_R,
Kropsbach up,11/09/2018,conductivity,,191,uS/cm,,RP_Krops_R,
Kropsbach up,11/09/2018,Dissolved Oxygen,,93.8,%,,RP_Krops_R,
Kropsbach up,11/09/2018,Dissolved Oxygen,,9.41,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,NO2,,0.01,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,NO3,<,1,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,PO4,,0.2,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,NH4,,0.1,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,Cl,,22,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,SO4,,27,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,Cu,<,0.1,mg/L,,RP_Krops_R,
Kropsbach up,11/09/2018,Flow 1,,0.04,m/sec,,RP_Krops_R,
Kropsbach up,11/09/2018,Flow 2,,0.21,m/sec,,RP_Krops_R,
Kropsbach up,11/09/2018,Flow 3,,0.07,m/sec,,RP_Krops_R,
Kropsbach up,11/09/2018,Flow UFZ,,0.11,m/sec,,RP_Krops_R,
Triefenbach up,11/09/2018,Weather,,sunny,,,RP_Triefen_R,
Triefenbach up,11/09/2018,time,,10:50,hh:mm,,RP_Triefen_R,
Triefenbach up,11/09/2018,water temperature,,14.3,°C,,RP_Triefen_R,
Triefenbach up,11/09/2018,air temperature,,17.9,°C,,RP_Triefen_R,
Triefenbach up,11/09/2018,pH,,7.93,,,RP_Triefen_R,
Triefenbach up,11/09/2018,conductivity,,174,uS/cm,,RP_Triefen_R,
Triefenbach up,11/09/2018,Dissolved Oxygen,,97.7,%,,RP_Triefen_R,
Triefenbach up,11/09/2018,Dissolved Oxygen,,9.86,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,NO2,<,0.01,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,NO3,,1,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,PO4,,1,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,NH4,<,0.1,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,Cl,,9,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,SO4,<,20,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,Cu,<,0.1,mg/L,,RP_Triefen_R,
Triefenbach up,11/09/2018,Flow 1,,0.12,m/sec,,RP_Triefen_R,
Triefenbach up,11/09/2018,Flow 2,,0.13,m/sec,,RP_Triefen_R,
Triefenbach up,11/09/2018,Flow 3,,0.28,m/sec,,RP_Triefen_R,
Triefenbach up,11/09/2018,Flow UFZ,,0.13,m/sec,many rocks,RP_Triefen_R,
Triefenbach down,11/09/2018,Weather,,sunny,,,RP_Triefen,
Triefenbach down,11/09/2018,time,,11:20,hh:mm,,RP_Triefen,
Triefenbach down,11/09/2018,water temperature,,15.4,°C,,RP_Triefen,
Triefenbach down,11/09/2018,air temperature,,17.4,°C,,RP_Triefen,
Triefenbach down,11/09/2018,pH,,7.82,,,RP_Triefen,
Triefenbach down,11/09/2018,conductivity,,260,uS/cm,,RP_Triefen,
Triefenbach down,11/09/2018,Dissolved Oxygen,,95.8,%,,RP_Triefen,
Triefenbach down,11/09/2018,Dissolved Oxygen,,9.47,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,NO2,<,0.01,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,NO3,,1.6,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,PO4,,0.3,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,NH4,<,0.1,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,Cl,,14,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,SO4,,32,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,Cu,<,0.1,mg/L,,RP_Triefen,
Triefenbach down,11/09/2018,Flow 1,,0.06,m/sec,,RP_Triefen,
Triefenbach down,11/09/2018,Flow 2,,0.1,m/sec,,RP_Triefen,
Triefenbach down,11/09/2018,Flow 3,,0.22,m/sec,,RP_Triefen,
Triefenbach down,11/09/2018,Flow UFZ,,0.08,m/sec,,RP_Triefen,
Modenbach down,11/09/2018,Weather,,sunny,,,RP_Moden,
Modenbach down,11/09/2018,time,,11:55,hh:mm,,RP_Moden,
Modenbach down,11/09/2018,water temperature,,15.8,°C,,RP_Moden,
Modenbach down,11/09/2018,air temperature,,22.3,°C,,RP_Moden,
Modenbach down,11/09/2018,pH,,8.03,,,RP_Moden,
Modenbach down,11/09/2018,conductivity,,446,uS/cm,,RP_Moden,
Modenbach down,11/09/2018,Dissolved Oxygen,,89.7,%,,RP_Moden,
Modenbach down,11/09/2018,Dissolved Oxygen,,8.85,mg/L,,RP_Moden,
Modenbach down,11/09/2018,NO2,,0.01,mg/L,,RP_Moden,
Modenbach down,11/09/2018,NO3,,2.6,mg/L,,RP_Moden,
Modenbach down,11/09/2018,PO4,,0.9,mg/L,,RP_Moden,
Modenbach down,11/09/2018,NH4,<,0.1,mg/L,,RP_Moden,
Modenbach down,11/09/2018,Cl,,20,mg/L,,RP_Moden,
Modenbach down,11/09/2018,SO4,,43,mg/L,,RP_Moden,
Modenbach down,11/09/2018,Cu,<,0.1,mg/L,,RP_Moden,
Modenbach down,11/09/2018,Flow 1,,0.3,m/sec,,RP_Moden,
Modenbach down,11/09/2018,Flow 2,,0.22,m/sec,,RP_Moden,
Modenbach down,11/09/2018,Flow 3,,0.16,m/sec,,RP_Moden,
Modenbach down,11/09/2018,Flow UFZ,,0.18,m/sec,,RP_Moden,
Modenbach up,11/09/2018,Weather,,sunny,,,RP_Moden_R,
Modenbach up,11/09/2018,time,,12:30,hh:mm,,RP_Moden_R,
Modenbach up,11/09/2018,water temperature,,13.8,°C,,RP_Moden_R,
Modenbach up,11/09/2018,air temperature,,21.2,°C,,RP_Moden_R,
Modenbach up,11/09/2018,pH,,8.03,,,RP_Moden_R,
Modenbach up,11/09/2018,conductivity,,241,uS/cm,,RP_Moden_R,
Modenbach up,11/09/2018,Dissolved Oxygen,,97.2,%,,RP_Moden_R,
Modenbach up,11/09/2018,Dissolved Oxygen,,9.86,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,NO2,,0.01,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,NO3,,1.3,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,PO4,,0.2,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,NH4,<,0.1,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,Cl,,11,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,SO4,,27,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,Cu,<,0.1,mg/L,,RP_Moden_R,
Modenbach up,11/09/2018,Flow 1,,0.45,m/sec,,RP_Moden_R,
Modenbach up,11/09/2018,Flow 2,,0.47,m/sec,,RP_Moden_R,
Modenbach up,11/09/2018,Flow 3,,0.27,m/sec,,RP_Moden_R,
Modenbach up,11/09/2018,Flow UFZ,,0.22,m/sec,,RP_Moden_R,
Hainbach up,11/09/2018,Weather,,sunny,,,RP_Hain_R,
Hainbach up,11/09/2018,time,,13:00,hh:mm,,RP_Hain_R,
Hainbach up,11/09/2018,water temperature,,14.7,°C,,RP_Hain_R,
Hainbach up,11/09/2018,air temperature,,25.4,°C,,RP_Hain_R,
Hainbach up,11/09/2018,pH,,7.71,,,RP_Hain_R,
Hainbach up,11/09/2018,conductivity,,117,uS/cm,,RP_Hain_R,
Hainbach up,11/09/2018,Dissolved Oxygen,,96.3,%,,RP_Hain_R,
Hainbach up,11/09/2018,Dissolved Oxygen,,9.57,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,NO2,<,0.01,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,NO3,<,1,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,PO4,,0.4,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,NH4,<,0.1,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,Cl,,1,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,SO4,,25,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,Cu,<,0.1,mg/L,,RP_Hain_R,
Hainbach up,11/09/2018,Flow 1,,0.02,m/sec,,RP_Hain_R,
Hainbach up,11/09/2018,Flow 2,,0.04,m/sec,,RP_Hain_R,
Hainbach up,11/09/2018,Flow 3,,0.03,m/sec,,RP_Hain_R,
Hainbach up,11/09/2018,Flow UFZ,,0.06,m/sec,,RP_Hain_R,
Hainbach down,11/09/2018,Weather,,sunny,,,RP_Hain,
Hainbach down,11/09/2018,time,,13:35,hh:mm,,RP_Hain,
Hainbach down,11/09/2018,water temperature,,18.8,°C,,RP_Hain,
Hainbach down,11/09/2018,air temperature,,26.8,°C,,RP_Hain,
Hainbach down,11/09/2018,pH,,7.66,,,RP_Hain,
Hainbach down,11/09/2018,conductivity,,212,uS/cm,,RP_Hain,
Hainbach down,11/09/2018,Dissolved Oxygen,,87.7,%,,RP_Hain,
Hainbach down,11/09/2018,Dissolved Oxygen,,8.09,mg/L,,RP_Hain,
Hainbach down,11/09/2018,NO2,,0.01,mg/L,,RP_Hain,
Hainbach down,11/09/2018,NO3,<,1,mg/L,,RP_Hain,
Hainbach down,11/09/2018,PO4,,1,mg/L,,RP_Hain,
Hainbach down,11/09/2018,NH4,,0.1,mg/L,,RP_Hain,
Hainbach down,11/09/2018,Cl,,7,mg/L,,RP_Hain,
Hainbach down,11/09/2018,SO4,,27,mg/L,,RP_Hain,
Hainbach down,11/09/2018,Cu,<,0.1,mg/L,,RP_Hain,
Hainbach down,11/09/2018,Flow 1,,0.1,m/sec,,RP_Hain,
Hainbach down,11/09/2018,Flow 2,,0.02,m/sec,,RP_Hain,
Hainbach down,11/09/2018,Flow 3,,0.03,m/sec,,RP_Hain,
Hainbach down,11/09/2018,Flow UFZ,,0.06,m/sec,,RP_Hain,
Modenbach up,21/08/2018,Weather,,sunny,,,RP_Moden_R,
Modenbach up,21/08/2018,time,,14:45,hh:mm,,RP_Moden_R,
Modenbach up,21/08/2018,water temperature,,17.3,°C,,RP_Moden_R,
Modenbach up,21/08/2018,air temperature,,29.3,°C,,RP_Moden_R,
Modenbach up,21/08/2018,pH,,6.32,,,RP_Moden_R,
Modenbach up,21/08/2018,conductivity,,118,uS/cm,,RP_Moden_R,
Modenbach up,21/08/2018,Dissolved Oxygen,,90.9,%,,RP_Moden_R,
Modenbach up,21/08/2018,Dissolved Oxygen,,8.39,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,NO2,,0.01,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,NO3,<,1,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,PO4,,0.7,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,NH4,<,0.1,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,Cl,,6,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,SO4,<,20,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,Cu,,0.1,mg/L,,RP_Moden_R,
Modenbach up,21/08/2018,Flow 1,,0.12,m/sec,,RP_Moden_R,
Modenbach up,21/08/2018,Flow 2,,0.09,m/sec,,RP_Moden_R,
Modenbach up,21/08/2018,Flow 3,,0.03,m/sec,,RP_Moden_R,
Modenbach up,21/08/2018,Flow UFZ,,NA,m/sec,,RP_Moden_R,
Russbach up,20/08/2018,Weather,,sunny,,,RP_Russ_R,
Russbach up,20/08/2018,time,,08:30,hh:mm,,RP_Russ_R,
Russbach up,20/08/2018,water temperature,,14.3,°C,,RP_Russ_R,
Russbach up,20/08/2018,air temperature,,18.4,°C,,RP_Russ_R,
Russbach up,20/08/2018,pH,,5.5,,,RP_Russ_R,
Russbach up,20/08/2018,conductivity,,124,uS/cm,,RP_Russ_R,
Russbach up,20/08/2018,Dissolved Oxygen,,94,%,,RP_Russ_R,
Russbach up,20/08/2018,Dissolved Oxygen,,9.36,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,NO2,<,0.01,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,NO3,,2.9,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,PO4,,0.4,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,NH4,<,0.1,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,Cl,,3,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,SO4,<,20,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,Cu,<,0.1,mg/L,,RP_Russ_R,
Russbach up,20/08/2018,Flow 1,,0.22,m/sec,,RP_Russ_R,
Russbach up,20/08/2018,Flow 2,,0.1,m/sec,,RP_Russ_R,
Russbach up,20/08/2018,Flow 3,,0.06,m/sec,,RP_Russ_R,
Russbach up,20/08/2018,Flow UFZ,,NA,m/sec,,RP_Russ_R,
Russbach down,20/08/2018,Weather,,sunny,,,RP_Russ,
Russbach down,20/08/2018,time,,09:30,hh:mm,,RP_Russ,
Russbach down,20/08/2018,water temperature,,17.7,°C,,RP_Russ,
Russbach down,20/08/2018,air temperature,,18.5,°C,,RP_Russ,
Russbach down,20/08/2018,pH,,7.76,,,RP_Russ,
Russbach down,20/08/2018,conductivity,,335,uS/cm,,RP_Russ,
Russbach down,20/08/2018,Dissolved Oxygen,,90.2,%,,RP_Russ,
Russbach down,20/08/2018,Dissolved Oxygen,,8.47,mg/L,,RP_Russ,
Russbach down,20/08/2018,NO2,,0.01,mg/L,,RP_Russ,
Russbach down,20/08/2018,NO3,,1.5,mg/L,,RP_Russ,
Russbach down,20/08/2018,PO4,,1.4,mg/L,,RP_Russ,
Russbach down,20/08/2018,NH4,<,0.1,mg/L,,RP_Russ,
Russbach down,20/08/2018,Cl,,11,mg/L,,RP_Russ,
Russbach down,20/08/2018,SO4,,28,mg/L,,RP_Russ,
Russbach down,20/08/2018,Cu,<,0.1,mg/L,,RP_Russ,
Russbach down,20/08/2018,Flow 1,,0.21,m/sec,,RP_Russ,
Russbach down,20/08/2018,Flow 2,,0.27,m/sec,,RP_Russ,
Russbach down,20/08/2018,Flow 3,,0.25,m/sec,,RP_Russ,
Russbach down,20/08/2018,Flow UFZ,,NA,m/sec,,RP_Russ,
Otterbach up,20/08/2018,Weather,,sunny,,,RP_Otter_R,
Otterbach up,20/08/2018,time,,10:30,hh:mm,,RP_Otter_R,
Otterbach up,20/08/2018,water temperature,,13.3,°C,,RP_Otter_R,
Otterbach up,20/08/2018,air temperature,,25,°C,,RP_Otter_R,
Otterbach up,20/08/2018,pH,,7.45,,,RP_Otter_R,
Otterbach up,20/08/2018,conductivity,,188,uS/cm,,RP_Otter_R,
Otterbach up,20/08/2018,Dissolved Oxygen,,96.1,%,,RP_Otter_R,
Otterbach up,20/08/2018,Dissolved Oxygen,,9.92,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,NO2,,0.01,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,NO3,,1.2,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,PO4,,1.1,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,NH4,<,0.1,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,Cl,,6,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,SO4,<,20,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,Cu,,0.1,mg/L,,RP_Otter_R,
Otterbach up,20/08/2018,Flow 1,,0.5,m/sec,,RP_Otter_R,
Otterbach up,20/08/2018,Flow 2,,0.7,m/sec,,RP_Otter_R,
Otterbach up,20/08/2018,Flow 3,,0.1,m/sec,,RP_Otter_R,
Otterbach up,20/08/2018,Flow UFZ,,NA,m/sec,,RP_Otter_R,
Otterbach down,20/08/2018,Weather,,sunny,,,RP_Otter,
Otterbach down,20/08/2018,time,,11:40,hh:mm,,RP_Otter,
Otterbach down,20/08/2018,water temperature,,19,°C,,RP_Otter,
Otterbach down,20/08/2018,air temperature,,25,°C,,RP_Otter,
Otterbach down,20/08/2018,pH,,7.57,,,RP_Otter,
Otterbach down,20/08/2018,conductivity,,356,uS/cm,,RP_Otter,
Otterbach down,20/08/2018,Dissolved Oxygen,,94.6,%,,RP_Otter,
Otterbach down,20/08/2018,Dissolved Oxygen,,8.68,mg/L,,RP_Otter,
Otterbach down,20/08/2018,NO2,,0.03,mg/L,,RP_Otter,
Otterbach down,20/08/2018,NO3,,1.9,mg/L,,RP_Otter,
Otterbach down,20/08/2018,PO4,,0.7,mg/L,,RP_Otter,
Otterbach down,20/08/2018,NH4,<,0.1,mg/L,,RP_Otter,
Otterbach down,20/08/2018,Cl,,24,mg/L,,RP_Otter,
Otterbach down,20/08/2018,SO4,,33,mg/L,,RP_Otter,
Otterbach down,20/08/2018,Cu,<,0.1,mg/L,,RP_Otter,
Otterbach down,20/08/2018,Flow 1,,0.47,m/sec,,RP_Otter,
Otterbach down,20/08/2018,Flow 2,,0.37,m/sec,,RP_Otter,
Otterbach down,20/08/2018,Flow 3,,0.36,m/sec,,RP_Otter,
Otterbach down,20/08/2018,Flow UFZ,,NA,m/sec,,RP_Otter,
Dierbach down,20/08/2018,Weather,,sunny,,,RP_Dier,
Dierbach down,20/08/2018,time,,NA,hh:mm,,RP_Dier,
Dierbach down,20/08/2018,water temperature,,19.8,°C,,RP_Dier,
Dierbach down,20/08/2018,air temperature,,21.5,°C,,RP_Dier,
Dierbach down,20/08/2018,pH,,7.67,,,RP_Dier,
Dierbach down,20/08/2018,conductivity,,201,uS/cm,,RP_Dier,
Dierbach down,20/08/2018,Dissolved Oxygen,,93.7,%,,RP_Dier,
Dierbach down,20/08/2018,Dissolved Oxygen,,8.38,mg/L,,RP_Dier,
Dierbach down,20/08/2018,NO2,,0.02,mg/L,,RP_Dier,
Dierbach down,20/08/2018,NO3,,1.7,mg/L,,RP_Dier,
Dierbach down,20/08/2018,PO4,,0.6,mg/L,,RP_Dier,
Dierbach down,20/08/2018,NH4,<,0.1,mg/L,,RP_Dier,
Dierbach down,20/08/2018,Cl,,10,mg/L,,RP_Dier,
Dierbach down,20/08/2018,SO4,<,20,mg/L,,RP_Dier,
Dierbach down,20/08/2018,Cu,,0.2,mg/L,,RP_Dier,
Dierbach down,20/08/2018,Flow 1,,0.17,m/sec,,RP_Dier,
Dierbach down,20/08/2018,Flow 2,,0.18,m/sec,,RP_Dier,
Dierbach down,20/08/2018,Flow 3,,0.2,m/sec,,RP_Dier,
Dierbach down,20/08/2018,Flow UFZ,,NA,m/sec,,RP_Dier,
Dierbach up,20/08/2018,Weather,,sunny,,,RP_Dier_R,
Dierbach up,20/08/2018,time,,NA,hh:mm,,RP_Dier_R,
Dierbach up,20/08/2018,water temperature,,14.3,°C,,RP_Dier_R,
Dierbach up,20/08/2018,air temperature,,19.6,°C,,RP_Dier_R,
Dierbach up,20/08/2018,pH,,6.5,,,RP_Dier_R,
Dierbach up,20/08/2018,conductivity,,103,uS/cm,,RP_Dier_R,
Dierbach up,20/08/2018,Dissolved Oxygen,,94.5,%,,RP_Dier_R,
Dierbach up,20/08/2018,Dissolved Oxygen,,9.55,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,NO2,,0.01,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,NO3,,2.5,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,PO4,,0.9,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,NH4,<,0.1,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,Cl,,7,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,SO4,<,20,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,Cu,<,0.1,mg/L,,RP_Dier_R,
Dierbach up,20/08/2018,Flow 1,,0.19,m/sec,,RP_Dier_R,
Dierbach up,20/08/2018,Flow 2,,0.13,m/sec,,RP_Dier_R,
Dierbach up,20/08/2018,Flow 3,,0.27,m/sec,,RP_Dier_R,
Dierbach up,20/08/2018,Flow UFZ,,NA,m/sec,,RP_Dier_R,
Klingbach up,20/08/2018,Weather,,NA,,,RP_Kling_R,
Klingbach up,20/08/2018,time,,NA,hh:mm,,RP_Kling_R,
Klingbach up,20/08/2018,water temperature,,17.6,°C,,RP_Kling_R,
Klingbach up,20/08/2018,air temperature,,19.8,°C,,RP_Kling_R,
Klingbach up,20/08/2018,pH,,7.44,,,RP_Kling_R,
